-5.41138	1.36204	
-5.41123	0.482423	
-5.41107	-0.15219	
-5.41091	-0.188366	
-5.41076	0.063474	
-5.4106	0.0807014	
-5.41044	-0.162423	
-5.41029	-0.252888	
-5.41013	-0.0390537	
-5.40998	0.192008	
-5.40982	0.235843	
-5.40966	0.256421	
-5.40951	0.423071	
-5.40935	0.617724	
-5.40919	0.671161	
-5.40904	0.633941	
-5.40888	0.628896	
-5.40872	0.645113	
-5.40857	0.618612	
-5.40841	0.544198	
-5.40826	0.38524	
-5.4081	0.0581147	
-5.40794	-0.366509	
-5.40779	-0.6209	
-5.40763	-0.542265	
-5.40747	-0.262994	
-5.40732	-0.000839311	
-5.40716	0.166648	
-5.40701	0.212909	
-5.40685	0.0883399	
-5.40669	-0.079501	
-5.40654	0.0383637	
-5.40638	0.547435	
-5.40622	1.04376	
-5.40607	1.02408	
-5.40591	0.498691	
-5.40575	-0.0412507	
-5.4056	-0.201813	
-5.40544	0.0256324	
-5.40529	0.458534	
-5.40513	0.914405	
-5.40497	1.15762	
-5.40482	0.957401	
-5.40466	0.342053	
-5.4045	-0.331513	
-5.40435	-0.66696	
-5.40419	-0.516851	
-5.40404	0.00465388	
-5.40388	0.643076	
-5.40372	1.07441	
-5.40357	1.02445	
-5.40341	0.471469	
-5.40325	-0.298789	
-5.4031	-0.910783	
-5.40294	-1.17322	
-5.40278	-1.1198	
-5.40263	-0.841886	
-5.40247	-0.385496	
-5.40232	0.202565	
-5.40216	0.80045	
-5.402	1.22137	
-5.40185	1.32157	
-5.40169	1.08589	
-5.40153	0.649731	
-5.40138	0.236282	
-5.40122	0.0361522	
-5.40106	0.0650733	
-5.40091	0.15244	
-5.40075	0.115999	
-5.4006	-0.0358782	
-5.40044	-0.171701	
-5.40028	-0.277512	
-5.40013	-0.46666	
-5.39997	-0.693337	
-5.39981	-0.653021	
-5.39966	-0.169598	
-5.3995	0.455845	
-5.39935	0.708659	
-5.39919	0.429529	
-5.39903	-0.0706422	
-5.39888	-0.417315	
-5.39872	-0.491691	
-5.39856	-0.39811	
-5.39841	-0.313171	
-5.39825	-0.348407	
-5.39809	-0.39318	
-5.39794	-0.182985	
-5.39778	0.267679	
-5.39763	0.49487	
-5.39747	0.167495	
-5.39731	-0.328242	
-5.39716	-0.359734	
-5.397	0.0165659	
-5.39684	0.174613	
-5.39669	-0.0398215	
-5.39653	-0.0851685	
-5.39638	0.290556	
-5.39622	0.587825	
-5.39606	0.432187	
-5.39591	0.22829	
-5.39575	0.418902	
-5.39559	0.701101	
-5.39544	0.619569	
-5.39528	0.421479	
-5.39512	0.578838	
-5.39497	0.858674	
-5.39481	0.710084	
-5.39466	0.31959	
-5.3945	0.375598	
-5.39434	0.884884	
-5.39419	1.11375	
-5.39403	0.7546	
-5.39387	0.297081	
-5.39372	0.0766907	
-5.39356	-0.187732	
-5.39341	-0.610951	
-5.39325	-0.666475	
-5.39309	0.00209519	
-5.39294	0.900666	
-5.39278	1.30233	
-5.39262	1.1138	
-5.39247	0.676396	
-5.39231	0.162242	
-5.39215	-0.376899	
-5.392	-0.723788	
-5.39184	-0.759422	
-5.39169	-0.757534	
-5.39153	-0.956486	
-5.39137	-1.10068	
-5.39122	-0.839778	
-5.39106	-0.358055	
-5.3909	-0.138157	
-5.39075	-0.279546	
-5.39059	-0.506315	
-5.39044	-0.696761	
-5.39028	-0.91613	
-5.39012	-1.03316	
-5.38997	-0.805663	
-5.38981	-0.33529	
-5.38965	0.0133882	
-5.3895	0.178362	
-5.38934	0.463087	
-5.38918	0.934664	
-5.38903	1.21232	
-5.38887	1.04151	
-5.38872	0.726339	
-5.38856	0.723581	
-5.3884	1.03653	
-5.38825	1.30755	
-5.38809	1.37075	
-5.38793	1.43755	
-5.38778	1.68719	
-5.38762	1.89841	
-5.38747	1.63316	
-5.38731	0.785076	
-5.38715	-0.187939	
-5.387	-0.699216	
-5.38684	-0.628195	
-5.38668	-0.337688	
-5.38653	-0.130582	
-5.38637	0.0600319	
-5.38621	0.363138	
-5.38606	0.634517	
-5.3859	0.651193	
-5.38575	0.459945	
-5.38559	0.257811	
-5.38543	0.0763376	
-5.38528	-0.176039	
-5.38512	-0.423594	
-5.38496	-0.458369	
-5.38481	-0.259222	
-5.38465	-0.0258569	
-5.3845	0.103791	
-5.38434	0.204518	
-5.38418	0.428205	
-5.38403	0.845711	
-5.38387	1.38958	
-5.38371	1.82162	
-5.38356	1.85736	
-5.3834	1.4743	
-5.38324	1.00464	
-5.38309	0.739095	
-5.38293	0.591622	
-5.38278	0.367188	
-5.38262	0.150408	
-5.38246	0.127082	
-5.38231	0.185682	
-5.38215	0.109004	
-5.38199	0.0184183	
-5.38184	0.170336	
-5.38168	0.375834	
-5.38152	0.166953	
-5.38137	-0.407783	
-5.38121	-0.717183	
-5.38106	-0.439014	
-5.3809	0.024479	
-5.38074	0.25714	
-5.38059	0.418188	
-5.38043	0.764505	
-5.38027	1.0623	
-5.38012	0.94564	
-5.37996	0.512187	
-5.37981	0.0961585	
-5.37965	-0.274285	
-5.37949	-0.704203	
-5.37934	-0.962881	
-5.37918	-0.740376	
-5.37902	-0.234404	
-5.37887	0.0315431	
-5.37871	-0.0650767	
-5.37855	-0.200087	
-5.3784	-0.216588	
-5.37824	-0.250897	
-5.37809	-0.228024	
-5.37793	0.193443	
-5.37777	0.983807	
-5.37762	1.53795	
-5.37746	1.38966	
-5.3773	0.790534	
-5.37715	0.326028	
-5.37699	0.255422	
-5.37684	0.45241	
-5.37668	0.732081	
-5.37652	0.975343	
-5.37637	1.11025	
-5.37621	1.19013	
-5.37605	1.32865	
-5.3759	1.46978	
-5.37574	1.41171	
-5.37558	1.17791	
-5.37543	1.05274	
-5.37527	1.08729	
-5.37512	0.936853	
-5.37496	0.452496	
-5.3748	0.060576	
-5.37465	0.158912	
-5.37449	0.430176	
-5.37433	0.279744	
-5.37418	-0.198966	
-5.37402	-0.300899	
-5.37387	0.22905	
-5.37371	0.743192	
-5.37355	0.547426	
-5.3734	-0.216386	
-5.37324	-0.830827	
-5.37308	-0.90016	
-5.37293	-0.662044	
-5.37277	-0.501313	
-5.37261	-0.461416	
-5.37246	-0.328579	
-5.3723	-0.00387134	
-5.37215	0.346214	
-5.37199	0.523362	
-5.37183	0.551932	
-5.37168	0.576695	
-5.37152	0.563126	
-5.37136	0.315546	
-5.37121	-0.152265	
-5.37105	-0.478084	
-5.3709	-0.345124	
-5.37074	0.103335	
-5.37058	0.431706	
-5.37043	0.381618	
-5.37027	0.0249178	
-5.37011	-0.421079	
-5.36996	-0.711058	
-5.3698	-0.649251	
-5.36964	-0.252509	
-5.36949	0.179572	
-5.36933	0.424582	
-5.36918	0.633343	
-5.36902	1.04527	
-5.36886	1.53133	
-5.36871	1.73644	
-5.36855	1.62084	
-5.36839	1.49036	
-5.36824	1.49649	
-5.36808	1.45301	
-5.36793	1.21961	
-5.36777	0.920404	
-5.36761	0.70813	
-5.36746	0.618078	
-5.3673	0.726239	
-5.36714	1.08983	
-5.36699	1.4723	
-5.36683	1.48466	
-5.36667	1.16089	
-5.36652	1.00662	
-5.36636	1.28495	
-5.36621	1.60607	
-5.36605	1.48713	
-5.36589	1.00527	
-5.36574	0.579666	
-5.36558	0.359165	
-5.36542	0.200491	
-5.36527	0.0803666	
-5.36511	0.14122	
-5.36496	0.368832	
-5.3648	0.512204	
-5.36464	0.37285	
-5.36449	0.0182585	
-5.36433	-0.296733	
-5.36417	-0.361887	
-5.36402	-0.220137	
-5.36386	-0.138631	
-5.3637	-0.251638	
-5.36355	-0.286357	
-5.36339	0.0901164	
-5.36324	0.686547	
-5.36308	0.953398	
-5.36292	0.775175	
-5.36277	0.632331	
-5.36261	0.767097	
-5.36245	0.753615	
-5.3623	0.260715	
-5.36214	-0.262909	
-5.36198	-0.215326	
-5.36183	0.213172	
-5.36167	0.351228	
-5.36152	0.0769256	
-5.36136	-0.0957645	
-5.3612	0.135623	
-5.36105	0.536273	
-5.36089	0.860936	
-5.36073	1.14552	
-5.36058	1.37143	
-5.36042	1.32455	
-5.36027	0.940087	
-5.36011	0.438753	
-5.35995	0.0242845	
-5.3598	-0.243065	
-5.35964	-0.280904	
-5.35948	-0.0535468	
-5.35933	0.191231	
-5.35917	0.159163	
-5.35901	-0.0195548	
-5.35886	0.0361271	
-5.3587	0.301874	
-5.35855	0.355842	
-5.35839	0.113734	
-5.35823	0.0226866	
-5.35808	0.348708	
-5.35792	0.78426	
-5.35776	1.00323	
-5.35761	1.11586	
-5.35745	1.25796	
-5.3573	1.19719	
-5.35714	0.785629	
-5.35698	0.424275	
-5.35683	0.557784	
-5.35667	0.919584	
-5.35651	0.820234	
-5.35636	0.109522	
-5.3562	-0.594381	
-5.35604	-0.687423	
-5.35589	-0.254676	
-5.35573	0.159233	
-5.35558	0.200038	
-5.35542	0.0162259	
-5.35526	-0.0032523	
-5.35511	0.272084	
-5.35495	0.507978	
-5.35479	0.28472	
-5.35464	-0.328093	
-5.35448	-0.745438	
-5.35433	-0.537694	
-5.35417	0.0695213	
-5.35401	0.524522	
-5.35386	0.594308	
-5.3537	0.448849	
-5.35354	0.236213	
-5.35339	-0.0917373	
-5.35323	-0.511791	
-5.35307	-0.778236	
-5.35292	-0.698638	
-5.35276	-0.415308	
-5.35261	-0.235286	
-5.35245	-0.208577	
-5.35229	-0.0508045	
-5.35214	0.445519	
-5.35198	1.05233	
-5.35182	1.31495	
-5.35167	1.0885	
-5.35151	0.689012	
-5.35136	0.461853	
-5.3512	0.415159	
-5.35104	0.377744	
-5.35089	0.289715	
-5.35073	0.17861	
-5.35057	0.00339768	
-5.35042	-0.209472	
-5.35026	-0.246953	
-5.3501	0.0430925	
-5.34995	0.49802	
-5.34979	0.863508	
-5.34964	1.10878	
-5.34948	1.24507	
-5.34932	1.05749	
-5.34917	0.432751	
-5.34901	-0.20542	
-5.34885	-0.287202	
-5.3487	0.117185	
-5.34854	0.401979	
-5.34839	0.335688	
-5.34823	0.32326	
-5.34807	0.651009	
-5.34792	0.984197	
-5.34776	0.844171	
-5.3476	0.188558	
-5.34745	-0.673852	
-5.34729	-1.38005	
-5.34713	-1.57215	
-5.34698	-1.08725	
-5.34682	-0.256385	
-5.34667	0.326918	
-5.34651	0.473407	
-5.34635	0.445052	
-5.3462	0.321778	
-5.34604	-0.101113	
-5.34588	-0.661218	
-5.34573	-0.761812	
-5.34557	-0.29262	
-5.34542	0.0644584	
-5.34526	-0.105329	
-5.3451	-0.2452	
-5.34495	0.265701	
-5.34479	1.08958	
-5.34463	1.51382	
-5.34448	1.56233	
-5.34432	1.71974	
-5.34416	1.91866	
-5.34401	1.67273	
-5.34385	1.0403	
-5.3437	0.627971	
-5.34354	0.648908	
-5.34338	0.697849	
-5.34323	0.487549	
-5.34307	0.148785	
-5.34291	-0.221207	
-5.34276	-0.667097	
-5.3426	-0.979907	
-5.34244	-0.816408	
-5.34229	-0.325899	
-5.34213	-0.099131	
-5.34198	-0.369064	
-5.34182	-0.764391	
-5.34166	-0.928678	
-5.34151	-0.860389	
-5.34135	-0.574737	
-5.34119	-0.0235336	
-5.34104	0.523272	
-5.34088	0.616661	
-5.34073	0.326217	
-5.34057	0.246206	
-5.34041	0.604757	
-5.34026	0.939666	
-5.3401	0.925175	
-5.33994	0.882293	
-5.33979	1.10552	
-5.33963	1.24173	
-5.33947	0.851215	
-5.33932	0.150779	
-5.33916	-0.303048	
-5.33901	-0.375261	
-5.33885	-0.347649	
-5.33869	-0.406299	
-5.33854	-0.564056	
-5.33838	-0.836293	
-5.33822	-1.06594	
-5.33807	-0.837722	
-5.33791	-0.0206792	
-5.33776	0.782284	
-5.3376	0.848848	
-5.33744	0.299948	
-5.33729	-0.051861	
-5.33713	0.220556	
-5.33697	0.722401	
-5.33682	0.946894	
-5.33666	0.959883	
-5.3365	1.14157	
-5.33635	1.56156	
-5.33619	1.90322	
-5.33604	1.89897	
-5.33588	1.63481	
-5.33572	1.39223	
-5.33557	1.2928	
-5.33541	1.18931	
-5.33525	0.930309	
-5.3351	0.60051	
-5.33494	0.348769	
-5.33479	0.0704146	
-5.33463	-0.421868	
-5.33447	-0.898967	
-5.33432	-0.798522	
-5.33416	-0.0439454	
-5.334	0.622207	
-5.33385	0.539682	
-5.33369	0.0709719	
-5.33353	0.126236	
-5.33338	0.860348	
-5.33322	1.46117	
-5.33307	1.29969	
-5.33291	0.729035	
-5.33275	0.446003	
-5.3326	0.507278	
-5.33244	0.426916	
-5.33228	0.034695	
-5.33213	-0.267649	
-5.33197	-0.133644	
-5.33182	0.213571	
-5.33166	0.278783	
-5.3315	-0.059927	
-5.33135	-0.428513	
-5.33119	-0.418577	
-5.33103	-0.0501897	
-5.33088	0.268369	
-5.33072	0.185823	
-5.33056	-0.245081	
-5.33041	-0.686931	
-5.33025	-0.892224	
-5.3301	-0.900827	
-5.32994	-0.859211	
-5.32978	-0.768883	
-5.32963	-0.520656	
-5.32947	-0.122144	
-5.32931	0.241676	
-5.32916	0.403986	
-5.329	0.357033	
-5.32885	0.1535	
-5.32869	-0.202182	
-5.32853	-0.664184	
-5.32838	-1.05632	
-5.32822	-1.23029	
-5.32806	-1.23284	
-5.32791	-1.15604	
-5.32775	-0.906412	
-5.32759	-0.375469	
-5.32744	0.210196	
-5.32728	0.408784	
-5.32713	0.141139	
-5.32697	-0.136796	
-5.32681	0.0169445	
-5.32666	0.53611	
-5.3265	1.03966	
-5.32634	1.2903	
-5.32619	1.28137	
-5.32603	1.12228	
-5.32588	1.04821	
-5.32572	1.25739	
-5.32556	1.50615	
-5.32541	1.18931	
-5.32525	0.150187	
-5.32509	-0.907434	
-5.32494	-1.25826	
-5.32478	-1.10665	
-5.32462	-1.1448	
-5.32447	-1.43234	
-5.32431	-1.44413	
-5.32416	-1.13831	
-5.324	-1.111	
-5.32384	-1.52545	
-5.32369	-1.68595	
-5.32353	-1.06129	
-5.32337	-0.0738219	
-5.32322	0.556626	
-5.32306	0.702155	
-5.3229	0.598386	
-5.32275	0.25755	
-5.32259	-0.300176	
-5.32244	-0.626812	
-5.32228	-0.329727	
-5.32212	0.278662	
-5.32197	0.609708	
-5.32181	0.684972	
-5.32165	0.960473	
-5.3215	1.39327	
-5.32134	1.39596	
-5.32119	0.780428	
-5.32103	0.0990078	
-5.32087	-0.150862	
-5.32072	-0.14572	
-5.32056	-0.274419	
-5.3204	-0.481589	
-5.32025	-0.424881	
-5.32009	-0.0466333	
-5.31993	0.364693	
-5.31978	0.564591	
-5.31962	0.555079	
-5.31947	0.436264	
-5.31931	0.261504	
-5.31915	0.0811076	
-5.319	0.0331246	
-5.31884	0.290838	
-5.31868	0.85027	
-5.31853	1.38972	
-5.31837	1.47113	
-5.31822	0.985521	
-5.31806	0.304066	
-5.3179	-0.105689	
-5.31775	-0.0977772	
-5.31759	0.200178	
-5.31743	0.638243	
-5.31728	1.03898	
-5.31712	1.11046	
-5.31696	0.673306	
-5.31681	-0.0551707	
-5.31665	-0.652449	
-5.3165	-0.926556	
-5.31634	-0.96668	
-5.31618	-0.831098	
-5.31603	-0.462516	
-5.31587	0.105044	
-5.31571	0.687184	
-5.31556	1.10658	
-5.3154	1.24165	
-5.31525	1.01913	
-5.31509	0.591886	
-5.31493	0.377417	
-5.31478	0.59499	
-5.31462	0.856222	
-5.31446	0.60651	
-5.31431	-0.0788685	
-5.31415	-0.561105	
-5.31399	-0.513155	
-5.31384	-0.266461	
-5.31368	-0.182879	
-5.31353	-0.160567	
-5.31337	0.020824	
-5.31321	0.279322	
-5.31306	0.45348	
-5.3129	0.613037	
-5.31274	0.834959	
-5.31259	0.916139	
-5.31243	0.618092	
-5.31228	0.0405246	
-5.31212	-0.502814	
-5.31196	-0.832599	
-5.31181	-0.945289	
-5.31165	-0.882822	
-5.31149	-0.75931	
-5.31134	-0.733246	
-5.31118	-0.78086	
-5.31102	-0.72042	
-5.31087	-0.585615	
-5.31071	-0.683507	
-5.31056	-1.04167	
-5.3104	-1.1566	
-5.31024	-0.659644	
-5.31009	0.0366963	
-5.30993	0.193625	
-5.30977	-0.290021	
-5.30962	-0.809818	
-5.30946	-0.827378	
-5.30931	-0.348611	
-5.30915	0.276812	
-5.30899	0.64741	
-5.30884	0.491874	
-5.30868	-0.0224547	
-5.30852	-0.258135	
-5.30837	0.20841	
-5.30821	0.933132	
-5.30805	1.11299	
-5.3079	0.691423	
-5.30774	0.402385	
-5.30759	0.660113	
-5.30743	1.04867	
-5.30727	1.11116	
-5.30712	1.00542	
-5.30696	1.00623	
-5.3068	0.905396	
-5.30665	0.423279	
-5.30649	-0.147668	
-5.30634	-0.257288	
-5.30618	0.140626	
-5.30602	0.623477	
-5.30587	0.912246	
-5.30571	0.996785	
-5.30555	0.798359	
-5.3054	0.264111	
-5.30524	-0.227619	
-5.30508	-0.107667	
-5.30493	0.593722	
-5.30477	1.13339	
-5.30462	0.922585	
-5.30446	0.180702	
-5.3043	-0.453276	
-5.30415	-0.666723	
-5.30399	-0.578691	
-5.30383	-0.372834	
-5.30368	-0.142466	
-5.30352	0.0126062	
-5.30336	-0.00405509	
-5.30321	-0.16182	
-5.30305	-0.336596	
-5.3029	-0.454331	
-5.30274	-0.480714	
-5.30258	-0.338134	
-5.30243	0.0388314	
-5.30227	0.57543	
-5.30211	1.09495	
-5.30196	1.46496	
-5.3018	1.61155	
-5.30165	1.43227	
-5.30149	0.879283	
-5.30133	0.172979	
-5.30118	-0.231194	
-5.30102	-0.0703834	
-5.30086	0.363997	
-5.30071	0.484289	
-5.30055	0.0702848	
-5.30039	-0.486093	
-5.30024	-0.698942	
-5.30008	-0.587958	
-5.29993	-0.538483	
-5.29977	-0.67685	
-5.29961	-0.72815	
-5.29946	-0.532868	
-5.2993	-0.350086	
-5.29914	-0.440969	
-5.29899	-0.66218	
-5.29883	-0.7614	
-5.29868	-0.835759	
-5.29852	-1.10588	
-5.29836	-1.3729	
-5.29821	-1.18425	
-5.29805	-0.555794	
-5.29789	-0.0737599	
-5.29774	-0.11316	
-5.29758	-0.35236	
-5.29742	-0.30033	
-5.29727	0.00911483	
-5.29711	0.176996	
-5.29696	0.082702	
-5.2968	-0.0144641	
-5.29664	0.029876	
-5.29649	0.00046789	
-5.29633	-0.308572	
-5.29617	-0.703597	
-5.29602	-0.755391	
-5.29586	-0.332092	
-5.29571	0.162816	
-5.29555	0.194595	
-5.29539	-0.286789	
-5.29524	-0.770931	
-5.29508	-0.804353	
-5.29492	-0.483199	
-5.29477	-0.151033	
-5.29461	0.181042	
-5.29445	0.719636	
-5.2943	1.27897	
-5.29414	1.33454	
-5.29399	0.826326	
-5.29383	0.396448	
-5.29367	0.509669	
-5.29352	0.727007	
-5.29336	0.331824	
-5.2932	-0.591889	
-5.29305	-1.24363	
-5.29289	-1.14842	
-5.29274	-0.61425	
-5.29258	-0.136559	
-5.29242	0.203091	
-5.29227	0.600795	
-5.29211	1.12584	
-5.29195	1.60573	
-5.2918	1.79018	
-5.29164	1.57221	
-5.29148	1.15508	
-5.29133	0.95301	
-5.29117	1.08047	
-5.29102	1.16768	
-5.29086	0.925322	
-5.2907	0.70572	
-5.29055	1.03478	
-5.29039	1.70365	
-5.29023	1.94389	
-5.29008	1.51969	
-5.28992	1.04324	
-5.28977	0.957712	
-5.28961	0.934157	
-5.28945	0.595655	
-5.2893	0.283699	
-5.28914	0.456269	
-5.28898	0.82474	
-5.28883	0.776144	
-5.28867	0.426485	
-5.28851	0.469013	
-5.28836	1.04001	
-5.2882	1.4655	
-5.28805	1.26836	
-5.28789	0.761503	
-5.28773	0.400428	
-5.28758	0.163803	
-5.28742	-0.045433	
-5.28726	0.0494244	
-5.28711	0.628783	
-5.28695	1.21269	
-5.2868	1.16319	
-5.28664	0.586492	
-5.28648	0.139092	
-5.28633	0.0071717	
-5.28617	-0.273212	
-5.28601	-0.896548	
-5.28586	-1.32024	
-5.2857	-1.08927	
-5.28554	-0.59889	
-5.28539	-0.500676	
-5.28523	-0.682819	
-5.28508	-0.483862	
-5.28492	0.183716	
-5.28476	0.652919	
-5.28461	0.562468	
-5.28445	0.423459	
-5.28429	0.725621	
-5.28414	1.05284	
-5.28398	0.700407	
-5.28382	-0.163408	
-5.28367	-0.672258	
-5.28351	-0.514629	
-5.28336	-0.275745	
-5.2832	-0.390276	
-5.28304	-0.465382	
-5.28289	-0.0434326	
-5.28273	0.502825	
-5.28257	0.416004	
-5.28242	-0.35076	
-5.28226	-1.04531	
-5.28211	-1.08007	
-5.28195	-0.617818	
-5.28179	-0.177441	
-5.28164	-0.0354994	
-5.28148	-0.124778	
-5.28132	-0.242424	
-5.28117	-0.191476	
-5.28101	0.114211	
-5.28085	0.573483	
-5.2807	0.989425	
-5.28054	1.21411	
-5.28039	1.11383	
-5.28023	0.529799	
-5.28007	-0.478355	
-5.27992	-1.39804	
-5.27976	-1.62232	
-5.2796	-1.13447	
-5.27945	-0.562813	
-5.27929	-0.451956	
-5.27914	-0.734843	
-5.27898	-1.02	
-5.27882	-1.11437	
-5.27867	-1.02988	
-5.27851	-0.7327	
-5.27835	-0.201509	
-5.2782	0.38216	
-5.27804	0.733335	
-5.27788	0.718045	
-5.27773	0.35662	
-5.27757	-0.254657	
-5.27742	-0.815743	
-5.27726	-0.850426	
-5.2771	-0.204786	
-5.27695	0.582948	
-5.27679	0.822472	
-5.27663	0.537159	
-5.27648	0.3623	
-5.27632	0.564321	
-5.27617	0.688637	
-5.27601	0.378163	
-5.27585	0.0110627	
-5.2757	0.143144	
-5.27554	0.663131	
-5.27538	0.997497	
-5.27523	0.935429	
-5.27507	0.744416	
-5.27491	0.591987	
-5.27476	0.380643	
-5.2746	0.141722	
-5.27445	0.0594208	
-5.27429	-0.00404552	
-5.27413	-0.484587	
-5.27398	-1.36909	
-5.27382	-1.93015	
-5.27366	-1.58436	
-5.27351	-0.691697	
